State,District,Irrigation_Type,Water_Availability,Groundwater_Level
Gujarat,Rajkot,Sprinkler,High,104.8
Gujarat,Rajkot,Sprinkler,Medium,67.2
Gujarat,Rajkot,Canal Flood,Low,90.8
Gujarat,Rajkot,Rainfed Only,High,65.7
Gujarat,Rajkot,Rainfed Only,High,67.0
Gujarat,Rajkot,Rainfed Only,High,33.3
Gujarat,Rajkot,Canal Flood,Medium,80.2
Gujarat,Rajkot,Canal Flood,Low,52.9
Gujarat,Rajkot,Sprinkler,Medium,103.3
Gujarat,Rajkot,Canal Flood,Medium,67.5
Gujarat,Rajkot,Sprinkler,Medium,44.1
Gujarat,Rajkot,Rainfed Only,Medium,57.3
Gujarat,Rajkot,Sprinkler,Medium,115.8
Gujarat,Rajkot,Drip,Low,83.5
Gujarat,Rajkot,Drip,Low,85.6
Gujarat,Rajkot,Sprinkler,Low,47.9
Gujarat,Rajkot,Drip,Medium,61.6
Gujarat,Rajkot,Drip,Low,116.3
Gujarat,Rajkot,Drip,High,63.5
Gujarat,Rajkot,Drip,High,69.1
Gujarat,Rajkot,Canal Flood,Low,83.0
Gujarat,Rajkot,Drip,High,60.8
Gujarat,Rajkot,Canal Flood,Medium,96.2
Gujarat,Rajkot,Canal Flood,High,86.4
Gujarat,Rajkot,Drip,High,76.0
Gujarat,Rajkot,Drip,Medium,76.1
Gujarat,Rajkot,Rainfed Only,High,126.3
Gujarat,Rajkot,Rainfed Only,Medium,104.7
Gujarat,Rajkot,Drip,Low,90.3
Gujarat,Rajkot,Sprinkler,High,97.9
Gujarat,Rajkot,Sprinkler,Medium,89.2
Gujarat,Rajkot,Drip,Low,102.8
Gujarat,Rajkot,Rainfed Only,High,86.4
Gujarat,Rajkot,Canal Flood,High,70.1
Gujarat,Rajkot,Rainfed Only,High,79.5
Gujarat,Rajkot,Drip,High,74.2
Gujarat,Rajkot,Rainfed Only,Low,104.5
Gujarat,Rajkot,Canal Flood,Low,78.1
Gujarat,Rajkot,Drip,Low,138.6
Gujarat,Rajkot,Rainfed Only,High,93.9
Gujarat,Rajkot,Rainfed Only,Low,152.0
Gujarat,Rajkot,Sprinkler,Medium,73.9
Gujarat,Rajkot,Canal Flood,Low,77.2
Gujarat,Rajkot,Drip,Medium,46.0
Gujarat,Rajkot,Rainfed Only,Medium,49.3
Gujarat,Rajkot,Sprinkler,Low,87.5
Gujarat,Rajkot,Sprinkler,Low,105.5
Gujarat,Rajkot,Drip,Medium,54.5
Gujarat,Rajkot,Canal Flood,Low,82.7
Gujarat,Rajkot,Sprinkler,Medium,60.5
Gujarat,Rajkot,Drip,Low,63.3
Gujarat,Rajkot,Rainfed Only,Medium,94.3
Gujarat,Rajkot,Rainfed Only,Medium,133.2
Gujarat,Rajkot,Rainfed Only,Medium,108.4
Gujarat,Rajkot,Canal Flood,High,62.2
Gujarat,Rajkot,Sprinkler,Low,87.6
Gujarat,Rajkot,Drip,Low,48.4
Gujarat,Rajkot,Rainfed Only,Medium,91.4
Gujarat,Rajkot,Sprinkler,Low,106.2
Gujarat,Rajkot,Sprinkler,Medium,91.5
Gujarat,Rajkot,Canal Flood,High,72.7
Gujarat,Rajkot,Rainfed Only,High,69.2
Gujarat,Rajkot,Rainfed Only,Low,101.0
Gujarat,Rajkot,Rainfed Only,Medium,23.5
Gujarat,Rajkot,Rainfed Only,High,53.7
Gujarat,Rajkot,Drip,Low,95.6
Gujarat,Rajkot,Rainfed Only,High,116.3
Gujarat,Rajkot,Rainfed Only,Medium,57.4
Gujarat,Anand,Rainfed Only,High,66.7
Gujarat,Anand,Sprinkler,High,141.3
Gujarat,Anand,Drip,Low,80.0
Gujarat,Anand,Sprinkler,Low,55.0
Gujarat,Anand,Rainfed Only,High,144.1
Gujarat,Anand,Rainfed Only,Medium,129.5
Gujarat,Anand,Canal Flood,Low,96.4
Gujarat,Anand,Sprinkler,High,125.1
Gujarat,Anand,Drip,Medium,71.7
Gujarat,Anand,Sprinkler,High,61.8
Gujarat,Anand,Canal Flood,Medium,136.5
Gujarat,Anand,Rainfed Only,Low,32.7
Gujarat,Anand,Rainfed Only,Low,75.9
Gujarat,Anand,Drip,Low,97.9
Gujarat,Anand,Drip,High,84.8
Gujarat,Anand,Canal Flood,High,103.0
Gujarat,Anand,Sprinkler,High,78.4
Gujarat,Anand,Drip,Medium,77.2
Gujarat,Anand,Rainfed Only,Medium,15.4
Gujarat,Anand,Canal Flood,Medium,109.6
Gujarat,Anand,Sprinkler,High,97.6
Gujarat,Anand,Canal Flood,High,45.3
Gujarat,Anand,Drip,High,95.6
Gujarat,Anand,Rainfed Only,Medium,123.8
Gujarat,Anand,Rainfed Only,Medium,81.0
Gujarat,Anand,Drip,Low,52.0
Gujarat,Anand,Canal Flood,High,58.2
Gujarat,Anand,Rainfed Only,Low,114.9
Gujarat,Anand,Rainfed Only,Medium,112.0
Gujarat,Anand,Canal Flood,Medium,87.6
Gujarat,Anand,Canal Flood,Low,53.3
Gujarat,Anand,Sprinkler,Medium,96.1
Gujarat,Anand,Rainfed Only,High,87.3
Gujarat,Anand,Rainfed Only,Low,116.2
Gujarat,Anand,Drip,High,75.6
Gujarat,Anand,Canal Flood,Medium,54.9
Gujarat,Anand,Rainfed Only,High,121.5
Gujarat,Anand,Sprinkler,Medium,86.1
Gujarat,Anand,Rainfed Only,Low,53.2
Gujarat,Anand,Rainfed Only,Low,70.2
Gujarat,Anand,Sprinkler,Medium,84.9
Gujarat,Anand,Sprinkler,Low,35.3
Gujarat,Anand,Rainfed Only,Low,60.4
Gujarat,Anand,Canal Flood,Medium,48.6
Gujarat,Anand,Sprinkler,Medium,83.2
Gujarat,Anand,Sprinkler,Medium,155.0
Gujarat,Anand,Sprinkler,High,116.7
Gujarat,Anand,Sprinkler,Medium,86.7
Gujarat,Anand,Canal Flood,Medium,64.7
Gujarat,Anand,Canal Flood,Medium,112.0
Gujarat,Anand,Drip,High,55.7
Gujarat,Anand,Canal Flood,Low,88.4
Gujarat,Anand,Drip,High,107.6
Gujarat,Anand,Rainfed Only,Medium,25.7
Gujarat,Anand,Canal Flood,High,106.5
Gujarat,Anand,Canal Flood,Low,73.8
Gujarat,Anand,Canal Flood,Medium,132.0
Gujarat,Anand,Rainfed Only,Low,66.7
Gujarat,Anand,Sprinkler,Low,66.2
Gujarat,Anand,Drip,High,81.6
Gujarat,Anand,Canal Flood,Medium,111.0
Gujarat,Anand,Rainfed Only,High,93.3
Gujarat,Anand,Rainfed Only,High,120.9
Gujarat,Anand,Sprinkler,Low,113.7
Gujarat,Anand,Drip,Medium,70.4
Gujarat,Anand,Drip,Medium,98.5
Gujarat,Anand,Sprinkler,High,104.7
Gujarat,Anand,Canal Flood,High,32.5
Gujarat,Anand,Canal Flood,Medium,60.5
Gujarat,Anand,Rainfed Only,High,131.9
Gujarat,Anand,Drip,Low,93.7
Gujarat,Anand,Canal Flood,Medium,45.3
Gujarat,Anand,Rainfed Only,Medium,42.6
Gujarat,Anand,Drip,Medium,112.5
Gujarat,Anand,Sprinkler,Low,43.8
Gujarat,Anand,Rainfed Only,Medium,124.2
Gujarat,Anand,Canal Flood,High,97.9
Gujarat,Anand,Sprinkler,Low,83.9
Gujarat,Anand,Sprinkler,High,101.8
Gujarat,Anand,Sprinkler,Low,21.2
Gujarat,Anand,Rainfed Only,Low,75.0
Gujarat,Anand,Sprinkler,High,74.7
Gujarat,Anand,Rainfed Only,High,71.8
Gujarat,Anand,Canal Flood,Low,48.8
Gujarat,Anand,Drip,Low,73.6
Gujarat,Anand,Canal Flood,High,56.9
Gujarat,Anand,Drip,High,25.5
Gujarat,Anand,Sprinkler,High,138.9
Gujarat,Anand,Drip,Low,103.4
Gujarat,Anand,Canal Flood,High,88.2
Gujarat,Anand,Canal Flood,Medium,73.7
Gujarat,Anand,Drip,Low,117.9
Gujarat,Anand,Rainfed Only,Medium,101.8
Gujarat,Anand,Drip,High,94.7
Gujarat,Anand,Drip,Medium,56.1
Gujarat,Anand,Rainfed Only,High,77.3
Gujarat,Anand,Drip,Medium,124.2
Gujarat,Anand,Sprinkler,Medium,73.5
Gujarat,Anand,Sprinkler,Medium,56.3
Gujarat,Anand,Drip,Medium,47.6
Gujarat,Anand,Drip,High,77.4
Gujarat,Anand,Rainfed Only,High,84.5
Gujarat,Anand,Rainfed Only,Medium,108.5
Gujarat,Anand,Canal Flood,Medium,85.0
Gujarat,Anand,Rainfed Only,High,48.3
Gujarat,Anand,Rainfed Only,Low,145.8
Gujarat,Anand,Sprinkler,Medium,76.0
Gujarat,Anand,Drip,Medium,118.9
Gujarat,Anand,Sprinkler,Medium,52.7
Gujarat,Anand,Sprinkler,Medium,106.7
Gujarat,Anand,Sprinkler,Medium,71.7
Gujarat,Anand,Canal Flood,Medium,97.1
Gujarat,Anand,Canal Flood,Medium,108.2
Gujarat,Anand,Sprinkler,Low,139.4
Gujarat,Anand,Drip,Low,55.0
Gujarat,Anand,Drip,Medium,69.0
Gujarat,Anand,Canal Flood,High,99.7
Gujarat,Anand,Rainfed Only,High,96.5
Gujarat,Anand,Rainfed Only,High,43.1
Gujarat,Anand,Drip,Low,99.0
Gujarat,Anand,Drip,Medium,130.2
Gujarat,Anand,Sprinkler,Low,37.2
Gujarat,Anand,Sprinkler,Medium,103.4
Gujarat,Anand,Canal Flood,Medium,83.8
Gujarat,Anand,Rainfed Only,Low,108.0
Gujarat,Anand,Rainfed Only,Medium,42.3
Gujarat,Anand,Drip,High,22.4
Gujarat,Anand,Rainfed Only,High,77.9
Gujarat,Anand,Rainfed Only,Low,91.2
Gujarat,Anand,Canal Flood,Medium,63.1
Gujarat,Anand,Drip,Medium,82.0
Gujarat,Anand,Sprinkler,High,47.1
Gujarat,Anand,Sprinkler,Medium,86.6
Gujarat,Anand,Drip,Medium,77.5
Gujarat,Anand,Sprinkler,High,62.5
Gujarat,Anand,Sprinkler,Low,60.6
Gujarat,Anand,Rainfed Only,High,58.3
Gujarat,Anand,Sprinkler,High,82.6
Gujarat,Anand,Rainfed Only,High,73.6
Gujarat,Anand,Rainfed Only,High,120.2
Gujarat,Anand,Drip,Low,95.9
Gujarat,Anand,Canal Flood,High,142.2
Gujarat,Anand,Drip,Low,69.5
Gujarat,Anand,Drip,Medium,62.1
Gujarat,Anand,Canal Flood,High,101.4
Gujarat,Anand,Rainfed Only,High,114.9
Gujarat,Anand,Canal Flood,High,90.4
Gujarat,Anand,Drip,Medium,114.7
Gujarat,Anand,Drip,Low,153.6
Gujarat,Anand,Rainfed Only,Low,92.6
Gujarat,Anand,Rainfed Only,Low,123.0
Gujarat,Anand,Rainfed Only,High,74.0
Gujarat,Anand,Drip,Low,127.9
Gujarat,Anand,Canal Flood,Medium,110.3
Gujarat,Anand,Sprinkler,Low,101.9
Gujarat,Anand,Drip,High,87.4
Gujarat,Anand,Canal Flood,High,112.6
Gujarat,Anand,Canal Flood,Low,29.0
Gujarat,Anand,Canal Flood,High,97.9
Gujarat,Anand,Rainfed Only,Medium,5.0
Gujarat,Anand,Sprinkler,High,52.4
Gujarat,Anand,Canal Flood,Medium,95.0
Gujarat,Anand,Sprinkler,High,129.1
Gujarat,Anand,Rainfed Only,Medium,77.3
Gujarat,Anand,Drip,Medium,104.4
Gujarat,Anand,Sprinkler,Medium,55.3
Gujarat,Anand,Sprinkler,Low,5.0
Gujarat,Anand,Canal Flood,High,46.8
Gujarat,Anand,Sprinkler,High,91.8
Gujarat,Anand,Canal Flood,Medium,78.1
Gujarat,Anand,Sprinkler,Low,47.7
Gujarat,Anand,Canal Flood,Low,66.9
Gujarat,Anand,Canal Flood,Low,51.2
Gujarat,Anand,Canal Flood,Low,92.8
Gujarat,Anand,Drip,Medium,91.3
Gujarat,Anand,Rainfed Only,Low,41.8
Gujarat,Anand,Rainfed Only,Low,90.6
Gujarat,Anand,Sprinkler,Medium,156.5
Gujarat,Anand,Drip,High,56.7
Gujarat,Anand,Sprinkler,Medium,68.1
Gujarat,Anand,Canal Flood,High,48.8
Gujarat,Anand,Rainfed Only,Low,93.8
Gujarat,Anand,Rainfed Only,High,79.3
Gujarat,Anand,Drip,Medium,42.2
Gujarat,Anand,Sprinkler,Medium,105.4
Gujarat,Anand,Rainfed Only,High,51.0
Gujarat,Anand,Canal Flood,High,22.2
Gujarat,Anand,Canal Flood,Low,118.1
Gujarat,Anand,Sprinkler,Low,59.9
Gujarat,Anand,Canal Flood,High,108.9
Gujarat,Anand,Sprinkler,Low,78.3
Gujarat,Anand,Canal Flood,Low,61.1
Gujarat,Anand,Drip,High,83.7
Gujarat,Anand,Canal Flood,Low,92.1
Gujarat,Anand,Rainfed Only,High,110.6
Gujarat,Anand,Rainfed Only,Medium,132.1
Gujarat,Anand,Sprinkler,Low,71.5
Gujarat,Anand,Rainfed Only,Medium,129.6
Gujarat,Anand,Drip,High,139.0
Gujarat,Anand,Rainfed Only,Medium,45.9
Gujarat,Surat,Rainfed Only,Low,22.9
Gujarat,Surat,Sprinkler,Low,38.2
Gujarat,Surat,Canal Flood,High,101.2
Gujarat,Surat,Drip,Low,32.0
Gujarat,Surat,Sprinkler,High,119.0
Gujarat,Surat,Sprinkler,Medium,67.8
Gujarat,Surat,Sprinkler,Medium,152.7
Gujarat,Surat,Rainfed Only,Medium,41.2
Gujarat,Surat,Rainfed Only,Medium,47.2
Gujarat,Surat,Rainfed Only,Low,63.8
Gujarat,Surat,Canal Flood,Medium,87.5
Gujarat,Surat,Canal Flood,Medium,12.9
Gujarat,Surat,Drip,Low,131.7
Gujarat,Surat,Sprinkler,High,102.1
Gujarat,Surat,Sprinkler,Medium,92.2
Gujarat,Surat,Rainfed Only,Medium,55.8
Gujarat,Surat,Canal Flood,Low,123.9
Gujarat,Surat,Drip,High,106.9
Gujarat,Surat,Drip,Low,76.5
Gujarat,Surat,Drip,High,135.3
Gujarat,Surat,Canal Flood,High,82.9
Gujarat,Surat,Canal Flood,High,40.2
Gujarat,Surat,Drip,Medium,90.5
Gujarat,Surat,Sprinkler,Medium,86.3
Gujarat,Surat,Drip,High,46.2
Gujarat,Surat,Rainfed Only,Low,66.8
Gujarat,Surat,Canal Flood,Low,87.3
Gujarat,Surat,Rainfed Only,Medium,75.0
Gujarat,Surat,Rainfed Only,High,75.4
Gujarat,Surat,Drip,Medium,128.6
Gujarat,Surat,Sprinkler,High,40.5
Gujarat,Surat,Drip,High,106.9
Gujarat,Surat,Rainfed Only,Medium,84.9
Gujarat,Surat,Sprinkler,High,101.3
Gujarat,Surat,Rainfed Only,Medium,26.1
Gujarat,Surat,Canal Flood,High,100.6
Gujarat,Surat,Rainfed Only,Medium,21.8
Gujarat,Surat,Rainfed Only,Low,89.9
Gujarat,Surat,Rainfed Only,Low,52.7
Gujarat,Surat,Canal Flood,High,56.2
Gujarat,Surat,Sprinkler,Medium,119.5
Gujarat,Surat,Rainfed Only,High,92.7
Gujarat,Surat,Sprinkler,High,44.5
Gujarat,Surat,Drip,High,56.0
Gujarat,Surat,Canal Flood,High,107.9
Gujarat,Surat,Rainfed Only,Low,40.4
Gujarat,Surat,Canal Flood,Low,65.4
Gujarat,Surat,Rainfed Only,High,149.1
Gujarat,Surat,Sprinkler,Low,74.5
Gujarat,Surat,Drip,High,99.4
Gujarat,Surat,Drip,Medium,79.1
Gujarat,Surat,Drip,High,88.7
Gujarat,Surat,Rainfed Only,High,75.6
Gujarat,Surat,Canal Flood,Low,59.9
Gujarat,Surat,Rainfed Only,Medium,78.9
Gujarat,Surat,Canal Flood,Medium,118.7
Gujarat,Surat,Sprinkler,High,42.5
Gujarat,Surat,Drip,Medium,89.0
Gujarat,Surat,Drip,High,127.0
Gujarat,Surat,Drip,Low,147.2
Gujarat,Surat,Rainfed Only,High,99.0
Gujarat,Surat,Canal Flood,Low,71.0
Gujarat,Surat,Canal Flood,Medium,89.8
Gujarat,Surat,Rainfed Only,Medium,100.5
Gujarat,Surat,Canal Flood,Medium,90.1
Gujarat,Surat,Canal Flood,High,141.1
Gujarat,Surat,Rainfed Only,Medium,98.1
Gujarat,Surat,Sprinkler,Low,83.0
Gujarat,Surat,Canal Flood,Medium,109.5
Gujarat,Surat,Drip,Medium,130.9
Gujarat,Surat,Rainfed Only,High,52.2
Gujarat,Surat,Canal Flood,Low,93.8
Gujarat,Surat,Sprinkler,High,45.4
Gujarat,Surat,Drip,Medium,69.9
Gujarat,Surat,Rainfed Only,High,49.1
Gujarat,Surat,Sprinkler,High,116.7
Gujarat,Surat,Sprinkler,High,91.7
Gujarat,Surat,Rainfed Only,Low,93.7
Gujarat,Surat,Rainfed Only,Medium,80.6
Gujarat,Surat,Canal Flood,Low,104.3
Gujarat,Surat,Drip,Medium,39.1
Gujarat,Surat,Rainfed Only,High,88.8
Gujarat,Surat,Drip,Medium,101.5
Gujarat,Surat,Drip,Low,103.4
Gujarat,Surat,Sprinkler,Low,116.6
Gujarat,Surat,Sprinkler,High,70.6
Gujarat,Surat,Drip,Low,89.5
Gujarat,Surat,Drip,High,113.8
Gujarat,Surat,Rainfed Only,Low,88.2
Gujarat,Surat,Sprinkler,Medium,67.3
Gujarat,Surat,Sprinkler,Medium,131.5
Gujarat,Surat,Rainfed Only,High,30.2
Gujarat,Surat,Drip,Medium,49.9
Gujarat,Surat,Sprinkler,High,37.6
Gujarat,Surat,Drip,Medium,86.8
Gujarat,Surat,Canal Flood,High,131.1
Gujarat,Surat,Sprinkler,High,86.8
Gujarat,Surat,Drip,High,91.7
Gujarat,Surat,Sprinkler,High,85.8
Gujarat,Surat,Sprinkler,Low,61.3
Gujarat,Surat,Drip,Medium,142.6
Gujarat,Surat,Drip,Low,52.2
Gujarat,Surat,Drip,Medium,87.5
Gujarat,Surat,Sprinkler,Medium,96.9
Gujarat,Surat,Rainfed Only,Low,89.4
Gujarat,Surat,Drip,High,67.7
Gujarat,Surat,Drip,Medium,93.8
Gujarat,Surat,Canal Flood,Low,74.1
Gujarat,Surat,Canal Flood,Low,41.4
Gujarat,Surat,Canal Flood,Medium,134.7
Gujarat,Surat,Rainfed Only,Low,10.8
Gujarat,Surat,Canal Flood,High,67.8
Gujarat,Surat,Canal Flood,Low,99.3
Gujarat,Surat,Drip,Low,118.0
Gujarat,Surat,Sprinkler,High,131.9
Gujarat,Surat,Rainfed Only,Medium,125.8
Gujarat,Surat,Canal Flood,High,126.6
Gujarat,Surat,Drip,High,94.2
Gujarat,Surat,Canal Flood,Medium,100.7
Gujarat,Surat,Drip,High,86.0
Gujarat,Surat,Drip,High,71.9
Gujarat,Surat,Sprinkler,Low,65.4
Gujarat,Surat,Rainfed Only,Low,106.8
Gujarat,Surat,Drip,High,91.9
Gujarat,Surat,Canal Flood,High,47.0
Gujarat,Surat,Rainfed Only,High,100.5
Gujarat,Surat,Canal Flood,Medium,36.9
Gujarat,Surat,Sprinkler,High,106.8
Gujarat,Surat,Sprinkler,Medium,77.4
Gujarat,Surat,Drip,Low,118.3
Gujarat,Surat,Canal Flood,Low,47.1
Gujarat,Surat,Drip,Medium,49.5
Gujarat,Surat,Rainfed Only,High,49.1
Gujarat,Surat,Sprinkler,High,89.9
Gujarat,Surat,Drip,Medium,73.7
Gujarat,Surat,Rainfed Only,Low,21.5
Gujarat,Surat,Canal Flood,Low,82.7
Gujarat,Surat,Drip,High,122.0
Gujarat,Surat,Canal Flood,Medium,129.7
Gujarat,Surat,Drip,Low,101.7
Gujarat,Surat,Drip,High,100.9
Gujarat,Surat,Canal Flood,Low,61.0
Gujarat,Surat,Rainfed Only,Low,113.2
Gujarat,Surat,Sprinkler,Low,109.1
Gujarat,Surat,Sprinkler,High,20.2
Gujarat,Surat,Sprinkler,High,33.0
Gujarat,Surat,Canal Flood,Low,26.8
Gujarat,Surat,Drip,Medium,165.7
Gujarat,Surat,Drip,Low,67.8
Gujarat,Surat,Drip,Medium,89.9
Gujarat,Surat,Sprinkler,Low,34.1
Gujarat,Surat,Rainfed Only,High,66.5
Gujarat,Surat,Sprinkler,Low,137.3
Gujarat,Surat,Canal Flood,High,40.6
Gujarat,Surat,Drip,High,73.7
Gujarat,Surat,Sprinkler,Medium,100.4
Gujarat,Surat,Rainfed Only,Low,105.5
Gujarat,Surat,Canal Flood,Medium,109.4
Gujarat,Surat,Canal Flood,High,82.8
Gujarat,Surat,Drip,High,89.8
Gujarat,Surat,Drip,High,54.8
Gujarat,Surat,Rainfed Only,Medium,133.2
Gujarat,Surat,Canal Flood,High,104.2
Gujarat,Surat,Rainfed Only,Medium,118.6
Gujarat,Surat,Rainfed Only,Low,89.1
Gujarat,Surat,Canal Flood,Medium,89.1
Gujarat,Surat,Drip,High,52.2
Gujarat,Surat,Canal Flood,Medium,79.4
Gujarat,Surat,Rainfed Only,Low,64.3
Gujarat,Surat,Drip,High,84.9
Gujarat,Surat,Drip,High,120.3
Gujarat,Surat,Sprinkler,High,67.0
Gujarat,Surat,Sprinkler,Low,114.1
Gujarat,Surat,Sprinkler,Low,58.7
Gujarat,Surat,Sprinkler,Medium,101.7
Gujarat,Surat,Drip,Medium,50.4
Gujarat,Surat,Canal Flood,High,135.8
Gujarat,Surat,Drip,Low,61.2
Gujarat,Surat,Sprinkler,Medium,87.3
Gujarat,Surat,Sprinkler,Medium,41.9
Gujarat,Surat,Rainfed Only,Medium,113.8
Gujarat,Surat,Rainfed Only,Low,105.5
Gujarat,Surat,Sprinkler,Medium,85.4
Gujarat,Surat,Rainfed Only,Medium,60.9
Gujarat,Surat,Rainfed Only,Medium,109.1
Gujarat,Surat,Sprinkler,Medium,67.9
Gujarat,Surat,Drip,Low,65.9
Gujarat,Surat,Canal Flood,Medium,142.2
Gujarat,Surat,Sprinkler,High,40.4
Gujarat,Surat,Canal Flood,Low,93.0
Gujarat,Surat,Drip,High,82.9
Gujarat,Surat,Drip,High,144.5
Gujarat,Surat,Canal Flood,Low,110.0
Gujarat,Surat,Rainfed Only,Low,99.8
Gujarat,Surat,Sprinkler,Low,118.9
Gujarat,Surat,Drip,Medium,36.3
Gujarat,Surat,Rainfed Only,Medium,67.7
Gujarat,Surat,Canal Flood,Medium,80.5
Gujarat,Surat,Rainfed Only,Medium,49.5
Gujarat,Surat,Sprinkler,Medium,99.2
Andhra Pradesh,Guntur,Sprinkler,Low,40.4
Andhra Pradesh,Guntur,Rainfed Only,Medium,12.1
Andhra Pradesh,Guntur,Rainfed Only,High,120.8
Andhra Pradesh,Guntur,Canal Flood,Low,106.1
Andhra Pradesh,Guntur,Canal Flood,Low,83.0
Andhra Pradesh,Guntur,Sprinkler,Low,120.2
Andhra Pradesh,Guntur,Drip,Low,99.6
Andhra Pradesh,Guntur,Sprinkler,Medium,112.1
Andhra Pradesh,Guntur,Rainfed Only,Medium,35.7
Andhra Pradesh,Guntur,Rainfed Only,High,91.2
Andhra Pradesh,Guntur,Canal Flood,Low,59.1
Andhra Pradesh,Guntur,Canal Flood,Medium,137.4
Andhra Pradesh,Guntur,Rainfed Only,Low,85.7
Andhra Pradesh,Guntur,Canal Flood,Medium,186.4
Andhra Pradesh,Guntur,Rainfed Only,Medium,41.9
Andhra Pradesh,Guntur,Canal Flood,Low,106.5
Andhra Pradesh,Guntur,Rainfed Only,Medium,121.3
Andhra Pradesh,Guntur,Sprinkler,Medium,65.9
Andhra Pradesh,Guntur,Sprinkler,Medium,38.5
Andhra Pradesh,Guntur,Rainfed Only,Medium,60.5
Andhra Pradesh,Guntur,Sprinkler,Low,57.0
Andhra Pradesh,Guntur,Sprinkler,Medium,113.2
Andhra Pradesh,Guntur,Rainfed Only,Low,134.8
Andhra Pradesh,Guntur,Sprinkler,Low,126.6
Andhra Pradesh,Guntur,Rainfed Only,Low,51.8
Andhra Pradesh,Guntur,Drip,Low,43.5
Andhra Pradesh,Guntur,Canal Flood,Low,98.0
Andhra Pradesh,Guntur,Drip,High,95.8
Andhra Pradesh,Guntur,Rainfed Only,Low,130.7
Andhra Pradesh,Guntur,Sprinkler,Medium,124.5
Andhra Pradesh,Guntur,Canal Flood,High,143.2
Andhra Pradesh,Guntur,Drip,Low,81.3
Andhra Pradesh,Guntur,Canal Flood,High,88.3
Andhra Pradesh,Guntur,Drip,High,40.7
Andhra Pradesh,Guntur,Sprinkler,Low,45.1
Andhra Pradesh,Guntur,Drip,Low,71.5
Andhra Pradesh,Guntur,Drip,Low,101.7
Andhra Pradesh,Guntur,Canal Flood,High,129.5
Andhra Pradesh,Guntur,Sprinkler,Low,100.5
Andhra Pradesh,Guntur,Rainfed Only,High,102.4
Andhra Pradesh,Guntur,Sprinkler,Medium,61.4
Andhra Pradesh,Guntur,Drip,Medium,122.3
Andhra Pradesh,Guntur,Sprinkler,Low,96.6
Andhra Pradesh,Guntur,Rainfed Only,Medium,97.0
Andhra Pradesh,Guntur,Rainfed Only,High,100.0
Andhra Pradesh,Guntur,Sprinkler,Low,111.6
Andhra Pradesh,Guntur,Rainfed Only,Low,122.7
Andhra Pradesh,Guntur,Drip,High,92.8
Andhra Pradesh,Guntur,Rainfed Only,Low,47.5
Andhra Pradesh,Guntur,Rainfed Only,High,54.8
Andhra Pradesh,Guntur,Sprinkler,Low,73.3
Andhra Pradesh,Guntur,Drip,Low,121.9
Andhra Pradesh,Guntur,Canal Flood,High,95.4
Andhra Pradesh,Guntur,Rainfed Only,Low,142.8
Andhra Pradesh,Guntur,Rainfed Only,High,113.3
Andhra Pradesh,Guntur,Canal Flood,Medium,106.2
Andhra Pradesh,Guntur,Canal Flood,Low,73.5
Andhra Pradesh,Guntur,Sprinkler,High,50.7
Andhra Pradesh,Guntur,Canal Flood,Medium,56.5
Andhra Pradesh,Guntur,Canal Flood,Medium,111.9
Andhra Pradesh,Guntur,Sprinkler,High,62.2
Andhra Pradesh,Guntur,Drip,Low,106.8
Andhra Pradesh,Guntur,Rainfed Only,Medium,34.8
Andhra Pradesh,Guntur,Rainfed Only,Low,89.9
Andhra Pradesh,Guntur,Drip,Medium,89.6
Andhra Pradesh,Guntur,Drip,High,107.9
Andhra Pradesh,Guntur,Rainfed Only,High,73.9
Andhra Pradesh,Guntur,Rainfed Only,Low,117.2
Andhra Pradesh,Guntur,Drip,High,91.5
Andhra Pradesh,Guntur,Rainfed Only,High,43.5
Andhra Pradesh,Guntur,Rainfed Only,Low,106.3
Andhra Pradesh,Guntur,Canal Flood,Medium,34.0
Andhra Pradesh,Guntur,Rainfed Only,High,66.7
Andhra Pradesh,Guntur,Sprinkler,High,59.7
Andhra Pradesh,Guntur,Sprinkler,Low,46.3
Andhra Pradesh,Guntur,Rainfed Only,Low,114.0
Andhra Pradesh,Guntur,Canal Flood,Medium,103.6
Andhra Pradesh,Guntur,Canal Flood,Medium,49.8
Andhra Pradesh,Guntur,Rainfed Only,Low,93.5
Andhra Pradesh,Guntur,Sprinkler,Low,121.8
Andhra Pradesh,Guntur,Drip,High,8.0
Andhra Pradesh,Guntur,Canal Flood,Low,61.7
Andhra Pradesh,Guntur,Sprinkler,High,94.3
Andhra Pradesh,Guntur,Canal Flood,High,46.2
Andhra Pradesh,Guntur,Sprinkler,Low,72.4
Andhra Pradesh,Guntur,Canal Flood,Low,104.1
Andhra Pradesh,Guntur,Sprinkler,Medium,67.6
Andhra Pradesh,Guntur,Drip,High,47.4
Andhra Pradesh,Guntur,Canal Flood,High,69.7
Andhra Pradesh,Guntur,Drip,High,123.3
Andhra Pradesh,Guntur,Drip,High,38.6
Andhra Pradesh,Guntur,Rainfed Only,Low,101.1
Andhra Pradesh,Guntur,Canal Flood,Low,68.3
Andhra Pradesh,Guntur,Rainfed Only,Medium,94.0
Andhra Pradesh,Guntur,Drip,Medium,112.4
Andhra Pradesh,Guntur,Canal Flood,High,64.4
Andhra Pradesh,Guntur,Sprinkler,Medium,94.4
Andhra Pradesh,Guntur,Rainfed Only,High,100.0
