State,District,Temperature,Humidity,Wind_Speed,Solar_Radiation,Sunshine_Hours
Uttar Pradesh,Meerut,19.4,60.3,11.2,26.1,9.6
Uttar Pradesh,Meerut,20.7,63.1,14.2,24.5,7.1
Uttar Pradesh,Meerut,32.1,64.6,11.4,19.4,7.0
Uttar Pradesh,Meerut,16.3,77.7,11.6,28.6,8.7
Uttar Pradesh,Meerut,23.6,89.3,14.7,22.7,6.5
Uttar Pradesh,Meerut,20.8,80.0,14.9,17.6,11.0
Uttar Pradesh,Meerut,21.0,81.7,13.3,21.8,7.0
Uttar Pradesh,Meerut,23.0,54.5,15.8,23.0,10.3
Uttar Pradesh,Meerut,22.4,60.1,17.0,18.9,2.1
Uttar Pradesh,Meerut,24.5,79.4,16.2,16.4,8.3
Uttar Pradesh,Meerut,24.9,76.2,10.7,21.4,9.2
Uttar Pradesh,Meerut,12.6,69.9,15.5,26.5,9.8
Uttar Pradesh,Meerut,26.7,88.7,15.4,10.7,6.8
Uttar Pradesh,Meerut,29.1,64.9,16.4,23.1,10.3
Uttar Pradesh,Meerut,19.8,51.6,11.9,14.3,6.8
Uttar Pradesh,Meerut,10.0,70.2,13.8,22.0,9.0
Uttar Pradesh,Meerut,23.6,63.5,16.3,22.9,7.4
Uttar Pradesh,Meerut,21.5,63.8,16.4,20.2,8.8
Uttar Pradesh,Meerut,12.0,71.5,13.4,15.3,6.4
Uttar Pradesh,Meerut,25.8,76.1,13.4,25.2,8.4
Uttar Pradesh,Meerut,29.0,60.9,13.2,20.4,5.7
Uttar Pradesh,Meerut,30.9,65.4,13.7,18.0,9.2
Uttar Pradesh,Meerut,20.7,67.4,12.6,20.3,6.7
Uttar Pradesh,Meerut,18.1,64.6,12.0,21.1,6.9
Uttar Pradesh,Meerut,16.3,57.9,9.8,21.3,8.8
Uttar Pradesh,Meerut,16.5,74.3,13.6,27.3,11.0
Uttar Pradesh,Meerut,27.3,77.0,14.1,17.1,5.8
Uttar Pradesh,Meerut,14.2,71.6,10.2,23.2,5.8
Uttar Pradesh,Meerut,23.3,62.4,8.4,16.7,6.5
Uttar Pradesh,Meerut,21.9,64.0,9.7,16.8,2.0
Uttar Pradesh,Meerut,20.1,70.3,11.2,20.8,8.9
Uttar Pradesh,Meerut,27.3,79.8,10.7,16.3,6.7
Uttar Pradesh,Meerut,25.0,73.1,10.2,24.3,5.8
Uttar Pradesh,Meerut,19.4,72.1,15.0,24.6,8.0
Uttar Pradesh,Meerut,15.8,80.6,9.4,18.1,6.0
Uttar Pradesh,Meerut,21.5,59.8,13.9,21.7,8.6
Uttar Pradesh,Meerut,23.4,72.2,9.6,17.3,7.3
Uttar Pradesh,Meerut,21.9,66.7,14.2,29.3,8.1
Uttar Pradesh,Meerut,18.6,77.8,10.6,21.4,8.2
Uttar Pradesh,Meerut,23.2,64.1,12.7,18.0,6.7
Uttar Pradesh,Meerut,13.8,68.8,19.0,10.0,4.2
Uttar Pradesh,Meerut,22.3,77.5,8.5,20.9,7.3
Uttar Pradesh,Meerut,19.0,73.8,9.5,24.1,4.6
Uttar Pradesh,Meerut,21.6,71.1,12.0,17.9,8.4
Uttar Pradesh,Meerut,20.0,54.8,10.4,20.4,6.7
Uttar Pradesh,Meerut,20.4,77.7,10.7,19.6,7.2
Uttar Pradesh,Meerut,27.4,70.5,14.9,17.1,10.1
Uttar Pradesh,Meerut,26.2,86.6,13.1,17.6,7.2
Uttar Pradesh,Meerut,23.0,72.0,11.3,19.9,7.9
Uttar Pradesh,Meerut,17.9,66.3,16.5,24.8,6.3
Uttar Pradesh,Meerut,31.5,62.0,13.7,25.3,6.3
Uttar Pradesh,Meerut,16.4,74.9,12.3,18.6,5.5
Uttar Pradesh,Meerut,28.6,72.5,14.6,24.7,4.9
Uttar Pradesh,Meerut,22.9,54.8,14.8,25.4,7.4
Uttar Pradesh,Meerut,21.7,75.7,13.9,19.1,8.6
Uttar Pradesh,Meerut,20.8,73.1,8.7,24.6,6.2
Uttar Pradesh,Meerut,23.6,58.7,11.2,17.9,8.3
Uttar Pradesh,Meerut,29.4,62.4,9.8,24.2,6.4
Uttar Pradesh,Varanasi,33.6,59.4,14.7,13.9,6.0
Uttar Pradesh,Varanasi,17.1,64.0,15.0,19.8,9.2
Uttar Pradesh,Varanasi,26.0,60.1,12.2,24.9,6.2
Uttar Pradesh,Varanasi,24.9,62.7,9.6,18.8,5.8
Uttar Pradesh,Varanasi,28.2,41.7,14.1,22.1,6.8
Uttar Pradesh,Varanasi,12.0,74.5,11.2,17.5,9.3
Uttar Pradesh,Varanasi,29.3,64.9,10.2,9.0,5.1
Uttar Pradesh,Varanasi,18.1,80.8,13.9,24.2,8.5
Uttar Pradesh,Varanasi,22.0,71.0,14.1,19.1,8.0
Uttar Pradesh,Varanasi,23.8,72.4,10.8,25.4,9.5
Uttar Pradesh,Varanasi,15.7,49.8,11.2,16.8,5.0
Uttar Pradesh,Varanasi,20.1,84.3,13.9,23.3,9.5
Uttar Pradesh,Varanasi,25.9,68.3,16.0,16.8,5.2
Uttar Pradesh,Varanasi,29.0,85.4,11.3,17.9,8.3
Uttar Pradesh,Varanasi,16.5,67.6,13.2,17.2,9.1
Uttar Pradesh,Varanasi,23.3,68.6,15.4,20.6,6.4
Uttar Pradesh,Varanasi,28.3,69.7,2.5,21.1,4.6
Uttar Pradesh,Varanasi,32.4,73.6,13.6,23.0,4.8
Uttar Pradesh,Varanasi,24.0,59.9,11.3,21.7,6.7
Uttar Pradesh,Varanasi,12.4,74.8,14.6,15.6,6.3
Uttar Pradesh,Varanasi,21.0,89.2,17.7,24.4,10.6
Uttar Pradesh,Varanasi,27.4,72.7,9.2,13.1,6.8
Uttar Pradesh,Varanasi,23.0,93.0,11.8,20.6,8.0
Uttar Pradesh,Varanasi,23.0,87.8,16.5,20.0,6.6
Uttar Pradesh,Varanasi,19.2,70.3,10.4,23.6,6.5
Uttar Pradesh,Varanasi,29.8,76.9,8.6,25.9,5.5
Uttar Pradesh,Varanasi,30.0,77.4,19.2,9.9,7.7
Uttar Pradesh,Varanasi,21.9,63.8,15.5,18.7,9.7
Uttar Pradesh,Varanasi,17.3,50.8,10.3,22.3,9.0
Uttar Pradesh,Varanasi,17.2,75.2,13.6,20.8,10.1
Uttar Pradesh,Varanasi,20.6,60.6,12.7,19.4,8.9
Uttar Pradesh,Varanasi,22.0,72.5,11.6,10.9,7.8
Uttar Pradesh,Varanasi,27.9,75.8,8.0,18.6,7.1
Uttar Pradesh,Varanasi,24.8,71.4,3.5,15.9,7.0
Uttar Pradesh,Varanasi,18.7,68.0,11.1,19.0,8.7
Uttar Pradesh,Varanasi,27.8,68.4,14.3,21.7,9.6
Uttar Pradesh,Varanasi,25.4,90.7,14.6,13.5,9.5
Uttar Pradesh,Varanasi,26.6,79.0,8.6,24.4,9.0
Uttar Pradesh,Varanasi,15.0,77.1,13.4,20.0,7.4
Uttar Pradesh,Varanasi,12.5,69.3,14.8,16.7,7.4
Uttar Pradesh,Varanasi,19.5,65.7,7.0,22.6,7.5
Uttar Pradesh,Varanasi,17.9,82.0,15.1,19.7,9.4
Uttar Pradesh,Varanasi,29.9,60.6,9.2,11.1,6.4
Uttar Pradesh,Varanasi,20.1,53.7,10.0,23.0,7.9
Uttar Pradesh,Varanasi,18.2,82.4,8.5,22.0,7.2
Uttar Pradesh,Varanasi,22.5,73.0,16.1,22.8,9.1
Uttar Pradesh,Varanasi,16.9,67.1,9.7,14.8,8.9
Uttar Pradesh,Varanasi,12.2,64.2,10.9,19.2,5.8
Uttar Pradesh,Varanasi,18.3,88.7,11.7,16.5,7.9
Uttar Pradesh,Varanasi,22.4,89.2,11.7,21.9,5.7
Uttar Pradesh,Varanasi,18.4,63.8,8.1,20.2,7.9
Uttar Pradesh,Varanasi,22.6,53.9,9.6,18.4,5.7
Uttar Pradesh,Varanasi,11.8,79.6,17.0,24.6,7.9
Uttar Pradesh,Varanasi,19.0,91.7,15.7,16.7,9.8
Uttar Pradesh,Varanasi,22.8,83.2,17.3,17.4,7.3
Uttar Pradesh,Varanasi,23.2,70.9,9.4,20.4,7.1
Uttar Pradesh,Varanasi,20.6,54.3,11.8,28.6,8.2
Uttar Pradesh,Varanasi,20.4,75.4,16.7,17.1,10.0
Uttar Pradesh,Varanasi,16.7,66.1,11.1,24.9,5.8
Uttar Pradesh,Varanasi,27.3,68.2,12.9,24.7,8.2
Uttar Pradesh,Varanasi,28.4,80.4,20.4,24.6,7.7
Uttar Pradesh,Varanasi,22.3,87.4,13.5,22.1,9.3
Uttar Pradesh,Varanasi,20.5,61.5,14.4,18.2,9.9
Uttar Pradesh,Varanasi,10.0,65.5,13.6,17.7,9.8
Uttar Pradesh,Varanasi,23.7,64.6,13.6,14.8,8.5
Uttar Pradesh,Varanasi,29.3,69.8,12.9,16.0,6.6
Uttar Pradesh,Varanasi,27.9,70.1,19.6,22.8,6.0
Uttar Pradesh,Varanasi,34.1,56.9,11.7,21.2,8.2
Uttar Pradesh,Varanasi,19.5,71.3,16.9,25.9,10.4
Uttar Pradesh,Varanasi,18.3,74.1,14.2,13.2,7.2
Uttar Pradesh,Varanasi,25.4,69.7,10.8,22.0,9.5
Uttar Pradesh,Varanasi,23.5,49.5,16.4,15.3,5.9
Uttar Pradesh,Varanasi,23.8,73.7,10.8,23.3,7.6
Uttar Pradesh,Varanasi,14.7,60.8,11.8,20.5,6.8
Uttar Pradesh,Varanasi,13.1,63.6,14.7,20.5,9.0
Uttar Pradesh,Varanasi,26.2,53.3,10.7,23.0,8.3
Uttar Pradesh,Varanasi,24.8,80.6,16.5,13.3,7.0
Uttar Pradesh,Varanasi,25.5,78.4,17.9,26.2,9.3
Uttar Pradesh,Varanasi,19.9,79.1,18.6,26.2,8.2
Uttar Pradesh,Varanasi,29.5,72.9,13.4,19.4,5.5
Uttar Pradesh,Varanasi,27.1,69.7,13.1,22.3,6.7
Uttar Pradesh,Varanasi,26.8,69.2,12.4,7.6,7.8
Uttar Pradesh,Varanasi,17.7,67.2,10.4,17.5,7.3
Uttar Pradesh,Varanasi,24.8,85.7,13.2,18.5,7.1
Uttar Pradesh,Varanasi,27.1,75.0,8.9,17.5,7.6
Uttar Pradesh,Varanasi,21.2,64.6,12.0,21.2,8.1
Uttar Pradesh,Varanasi,22.3,79.4,13.9,16.0,7.0
Uttar Pradesh,Varanasi,21.4,68.6,10.2,17.9,8.9
Uttar Pradesh,Varanasi,17.1,67.2,16.3,19.8,11.1
Uttar Pradesh,Varanasi,30.2,48.4,9.3,20.3,7.0
Uttar Pradesh,Varanasi,25.6,76.6,8.0,24.7,10.4
Uttar Pradesh,Varanasi,15.2,66.3,11.5,25.0,9.8
Uttar Pradesh,Varanasi,19.8,65.4,15.5,19.2,7.8
Uttar Pradesh,Varanasi,26.8,77.3,13.4,14.8,8.4
Uttar Pradesh,Varanasi,27.0,77.5,8.4,23.3,6.4
Uttar Pradesh,Varanasi,10.0,68.5,9.1,20.0,5.6
Uttar Pradesh,Varanasi,20.9,53.8,10.5,21.3,10.2
Uttar Pradesh,Varanasi,20.6,69.9,14.9,21.6,8.2
Uttar Pradesh,Varanasi,25.5,66.2,10.1,21.1,4.0
Uttar Pradesh,Varanasi,11.7,85.0,15.9,17.3,5.7
Uttar Pradesh,Varanasi,24.7,77.0,9.8,19.5,4.8
Uttar Pradesh,Varanasi,19.8,67.6,13.0,28.9,5.7
Uttar Pradesh,Varanasi,29.5,64.2,10.5,24.2,6.5
Uttar Pradesh,Varanasi,17.5,76.1,13.9,17.9,10.2
Uttar Pradesh,Varanasi,19.5,54.1,9.0,15.2,6.9
Uttar Pradesh,Varanasi,29.2,51.8,17.6,17.2,6.6
Uttar Pradesh,Varanasi,18.0,64.6,11.7,19.4,7.9
Uttar Pradesh,Varanasi,11.4,68.4,13.9,19.7,7.1
Uttar Pradesh,Varanasi,19.4,80.4,13.9,19.1,8.3
Uttar Pradesh,Varanasi,26.6,56.2,14.0,16.6,9.4
Uttar Pradesh,Varanasi,17.2,69.7,13.3,12.5,4.4
Uttar Pradesh,Varanasi,19.9,86.7,11.9,21.9,2.8
Uttar Pradesh,Varanasi,26.2,74.9,14.5,20.2,5.6
Uttar Pradesh,Varanasi,18.2,60.9,14.1,19.1,8.7
Uttar Pradesh,Varanasi,25.1,87.5,12.8,19.1,7.6
Uttar Pradesh,Varanasi,10.0,66.3,14.3,18.8,7.1
Uttar Pradesh,Varanasi,20.5,85.8,13.3,19.3,11.1
Uttar Pradesh,Varanasi,15.4,63.1,9.2,16.9,9.4
Uttar Pradesh,Varanasi,16.9,70.2,13.9,22.7,6.5
Uttar Pradesh,Varanasi,24.7,65.2,12.5,15.6,5.5
Uttar Pradesh,Varanasi,23.7,93.7,11.5,19.8,8.4
Uttar Pradesh,Varanasi,27.3,81.0,14.1,19.3,8.5
Uttar Pradesh,Varanasi,24.0,69.4,15.2,21.7,6.5
Uttar Pradesh,Varanasi,16.7,54.1,9.7,20.1,9.0
Uttar Pradesh,Varanasi,21.4,73.0,14.3,15.1,6.9
Uttar Pradesh,Varanasi,16.2,66.6,13.3,20.3,6.3
Uttar Pradesh,Varanasi,24.7,72.6,13.8,20.6,6.4
Uttar Pradesh,Varanasi,15.9,73.9,13.8,20.3,10.7
Uttar Pradesh,Varanasi,19.7,73.4,12.8,19.9,5.9
Uttar Pradesh,Varanasi,20.7,79.6,14.3,23.4,6.6
Uttar Pradesh,Varanasi,26.6,59.1,11.9,15.9,10.2
Uttar Pradesh,Varanasi,22.8,79.5,13.7,22.1,5.9
Uttar Pradesh,Varanasi,21.7,59.2,11.1,20.1,6.1
Uttar Pradesh,Varanasi,15.5,57.8,14.3,18.7,5.5
Uttar Pradesh,Varanasi,21.6,76.9,12.1,14.2,7.2
Uttar Pradesh,Varanasi,17.8,72.0,11.2,20.7,4.8
Uttar Pradesh,Varanasi,22.1,66.8,9.7,20.0,6.9
Uttar Pradesh,Varanasi,21.3,59.5,12.8,12.3,7.1
Uttar Pradesh,Varanasi,21.5,86.0,11.5,26.0,9.1
Uttar Pradesh,Varanasi,20.9,69.3,9.0,17.3,7.7
Uttar Pradesh,Varanasi,20.0,78.0,14.2,20.8,8.4
Uttar Pradesh,Varanasi,23.7,69.9,10.2,27.2,8.4
Uttar Pradesh,Varanasi,23.6,62.0,19.7,17.1,7.5
Uttar Pradesh,Varanasi,22.3,56.4,13.8,21.3,5.9
Uttar Pradesh,Varanasi,25.6,60.3,11.5,16.9,8.4
Uttar Pradesh,Varanasi,24.5,58.7,10.7,17.7,8.5
Uttar Pradesh,Varanasi,18.4,68.7,11.8,18.7,10.1
Uttar Pradesh,Varanasi,18.6,67.7,13.6,18.3,6.6
Uttar Pradesh,Varanasi,23.7,77.8,16.4,19.2,6.3
Uttar Pradesh,Varanasi,18.1,84.0,13.5,16.7,6.5
Uttar Pradesh,Varanasi,16.4,69.2,13.9,26.2,9.1
Uttar Pradesh,Varanasi,22.2,63.1,13.9,12.9,6.3
Uttar Pradesh,Varanasi,25.2,78.8,16.4,19.5,9.4
Uttar Pradesh,Varanasi,20.1,65.4,13.4,24.6,8.9
Uttar Pradesh,Varanasi,27.2,75.3,15.4,20.1,8.0
Uttar Pradesh,Varanasi,35.9,78.8,12.6,23.2,5.9
Uttar Pradesh,Varanasi,20.4,68.0,10.3,27.1,8.2
Uttar Pradesh,Varanasi,24.9,69.0,9.0,19.7,6.9
Uttar Pradesh,Varanasi,16.9,77.6,11.7,12.9,7.5
Uttar Pradesh,Varanasi,22.1,77.5,12.9,17.5,8.2
Uttar Pradesh,Varanasi,18.8,77.1,16.0,10.1,6.4
Uttar Pradesh,Varanasi,24.3,70.9,16.4,25.0,8.9
Uttar Pradesh,Varanasi,13.6,68.4,14.4,19.9,7.3
Uttar Pradesh,Varanasi,28.2,73.6,11.7,15.3,10.1
Uttar Pradesh,Varanasi,23.5,65.3,15.3,13.6,10.1
Uttar Pradesh,Varanasi,25.1,91.9,14.4,21.0,6.6
Uttar Pradesh,Varanasi,19.8,57.6,18.4,20.5,8.8
Uttar Pradesh,Varanasi,27.1,67.8,10.1,17.1,5.2
Uttar Pradesh,Varanasi,16.4,75.4,15.6,20.0,8.9
Uttar Pradesh,Varanasi,26.7,66.9,15.8,19.3,6.9
Uttar Pradesh,Varanasi,22.4,55.9,12.4,10.8,8.5
Uttar Pradesh,Varanasi,15.5,69.9,17.0,20.3,4.7
Uttar Pradesh,Varanasi,22.6,67.4,15.3,19.5,9.2
Uttar Pradesh,Varanasi,24.2,78.7,12.2,25.1,6.7
Uttar Pradesh,Varanasi,12.8,59.0,12.9,21.1,7.7
Uttar Pradesh,Varanasi,28.1,71.9,13.5,23.9,5.0
Uttar Pradesh,Varanasi,25.6,83.2,14.7,21.3,8.7
Uttar Pradesh,Varanasi,11.3,68.7,8.6,21.5,6.0
Uttar Pradesh,Varanasi,26.2,65.8,8.6,16.2,5.5
Uttar Pradesh,Varanasi,21.8,76.2,10.6,14.2,7.5
Uttar Pradesh,Varanasi,21.8,65.0,10.1,25.1,6.6
Uttar Pradesh,Varanasi,14.8,69.1,14.1,21.8,5.1
Uttar Pradesh,Varanasi,28.1,72.1,14.2,30.6,8.6
Uttar Pradesh,Varanasi,24.9,67.7,12.5,15.2,7.6
Uttar Pradesh,Varanasi,30.1,74.3,19.2,22.1,7.9
Uttar Pradesh,Varanasi,21.3,89.7,11.1,17.1,6.2
Uttar Pradesh,Varanasi,33.3,71.5,12.8,22.1,7.1
Uttar Pradesh,Varanasi,18.2,61.9,10.0,12.0,7.6
Uttar Pradesh,Varanasi,14.2,75.5,15.0,17.6,8.0
Uttar Pradesh,Varanasi,25.6,85.0,11.3,14.3,6.1
Uttar Pradesh,Varanasi,13.7,74.8,2.8,16.0,7.5
Uttar Pradesh,Varanasi,16.6,61.4,15.0,15.5,6.8
Uttar Pradesh,Varanasi,26.6,66.3,19.7,24.4,9.2
Uttar Pradesh,Varanasi,15.1,69.0,11.6,18.4,6.7
Uttar Pradesh,Varanasi,21.3,46.0,9.7,26.7,6.7
Uttar Pradesh,Varanasi,18.7,69.3,12.6,11.0,7.7
Uttar Pradesh,Varanasi,24.7,75.9,9.7,26.2,9.6
Uttar Pradesh,Varanasi,28.7,77.9,11.5,20.0,9.6
Uttar Pradesh,Varanasi,10.6,62.7,13.9,19.1,6.9
Uttar Pradesh,Varanasi,30.1,78.4,15.4,16.9,6.7
Uttar Pradesh,Bareilly,24.0,74.3,18.0,21.5,10.0
Uttar Pradesh,Bareilly,25.3,67.7,10.2,23.2,6.9
Uttar Pradesh,Bareilly,21.4,61.7,12.5,22.4,6.9
Uttar Pradesh,Bareilly,18.4,70.7,13.9,20.0,10.3
Uttar Pradesh,Bareilly,22.5,75.2,15.2,21.6,6.0
Uttar Pradesh,Bareilly,17.9,59.0,8.5,21.1,9.4
Uttar Pradesh,Bareilly,25.6,77.0,9.4,22.0,8.3
Uttar Pradesh,Bareilly,30.4,73.4,17.7,20.5,8.2
Uttar Pradesh,Bareilly,27.8,72.5,8.0,16.0,11.5
Uttar Pradesh,Bareilly,22.5,76.9,9.3,21.4,9.5
Uttar Pradesh,Bareilly,12.7,72.1,13.1,21.3,10.7
Uttar Pradesh,Bareilly,20.7,65.3,12.0,29.5,7.7
Uttar Pradesh,Bareilly,24.9,47.1,12.8,19.3,7.6
Uttar Pradesh,Bareilly,20.4,57.1,11.7,26.0,7.7
Uttar Pradesh,Bareilly,13.0,58.3,13.3,15.8,7.9
Uttar Pradesh,Bareilly,28.3,74.7,9.6,20.7,8.6
Uttar Pradesh,Bareilly,18.4,59.2,12.2,26.2,6.0
Uttar Pradesh,Bareilly,19.8,58.1,10.2,19.5,7.3
Uttar Pradesh,Bareilly,10.0,67.7,17.8,20.6,7.1
Uttar Pradesh,Bareilly,19.2,60.8,12.8,21.8,10.1
Uttar Pradesh,Bareilly,18.3,83.0,16.3,18.4,6.4
Uttar Pradesh,Bareilly,14.8,70.3,11.6,24.3,8.0
Uttar Pradesh,Bareilly,12.1,69.4,13.4,19.1,8.8
Uttar Pradesh,Bareilly,19.2,80.4,10.8,18.7,10.4
Uttar Pradesh,Bareilly,15.4,70.9,13.5,17.5,8.2
Uttar Pradesh,Bareilly,25.7,72.8,13.1,22.1,6.4
Uttar Pradesh,Bareilly,18.8,74.6,11.4,19.8,3.7
Uttar Pradesh,Bareilly,25.4,83.3,14.3,23.1,8.9
Uttar Pradesh,Bareilly,21.1,61.1,14.1,24.3,5.9
Uttar Pradesh,Bareilly,25.6,72.9,12.2,18.9,7.9
Uttar Pradesh,Bareilly,18.8,100.0,8.5,9.8,7.9
Uttar Pradesh,Bareilly,22.4,75.3,3.9,12.7,6.8
Uttar Pradesh,Bareilly,26.4,51.8,13.8,19.0,7.7
Uttar Pradesh,Bareilly,21.9,69.8,12.4,24.4,7.6
Uttar Pradesh,Bareilly,27.1,65.6,15.9,19.1,7.2
Uttar Pradesh,Bareilly,13.1,61.0,10.4,12.8,6.2
Uttar Pradesh,Bareilly,25.4,78.0,7.4,26.7,8.8
Uttar Pradesh,Bareilly,32.4,81.1,18.2,21.7,6.3
Uttar Pradesh,Bareilly,23.3,47.6,12.0,19.8,8.9
Uttar Pradesh,Bareilly,23.0,65.6,8.3,17.0,7.2
Uttar Pradesh,Bareilly,18.5,43.8,12.5,18.1,6.8
Uttar Pradesh,Bareilly,22.8,65.4,15.7,17.1,6.3
Uttar Pradesh,Bareilly,18.2,71.8,13.0,17.8,7.5
Uttar Pradesh,Bareilly,23.9,76.0,12.2,16.8,6.3
Uttar Pradesh,Bareilly,23.3,77.2,13.0,18.5,6.6
Uttar Pradesh,Bareilly,26.0,57.7,11.1,25.8,9.3
Uttar Pradesh,Bareilly,23.0,65.1,11.7,20.3,10.7
Uttar Pradesh,Bareilly,27.1,78.9,12.0,18.0,7.2
Uttar Pradesh,Bareilly,27.0,86.3,9.9,10.8,7.1
Uttar Pradesh,Bareilly,27.3,64.3,13.9,15.5,7.1
Uttar Pradesh,Bareilly,18.1,68.5,13.1,22.8,6.9
Uttar Pradesh,Bareilly,16.3,54.8,15.7,16.7,8.3
Uttar Pradesh,Bareilly,14.0,85.7,20.9,21.3,7.1
Uttar Pradesh,Bareilly,29.2,65.0,12.7,8.9,7.4
Uttar Pradesh,Bareilly,27.8,65.4,11.2,18.3,10.4
Uttar Pradesh,Bareilly,23.1,70.4,11.3,24.1,6.3
Uttar Pradesh,Bareilly,28.3,68.8,16.0,18.5,8.7
Uttar Pradesh,Bareilly,24.7,69.4,16.6,25.2,6.5
Uttar Pradesh,Bareilly,18.4,67.6,11.6,24.2,8.0
Uttar Pradesh,Bareilly,17.5,61.5,12.8,23.5,9.8
Uttar Pradesh,Bareilly,22.9,68.8,11.8,17.1,7.4
Uttar Pradesh,Bareilly,19.6,65.9,14.3,14.2,4.6
Uttar Pradesh,Bareilly,17.2,77.9,13.6,23.8,5.0
Uttar Pradesh,Bareilly,24.6,55.6,9.3,14.8,5.8
Uttar Pradesh,Bareilly,35.2,75.3,7.0,13.7,7.6
Uttar Pradesh,Bareilly,22.8,63.6,17.6,16.4,8.9
Uttar Pradesh,Bareilly,26.1,94.0,19.8,22.8,7.6
Uttar Pradesh,Bareilly,23.8,76.1,6.9,14.0,9.0
Uttar Pradesh,Bareilly,28.8,84.9,11.9,21.3,6.8
Uttar Pradesh,Bareilly,31.2,66.1,10.2,19.4,6.9
Uttar Pradesh,Bareilly,21.6,79.0,12.9,17.6,6.5
Uttar Pradesh,Bareilly,19.3,50.6,15.2,22.5,9.8
Uttar Pradesh,Bareilly,23.9,54.9,13.0,20.7,8.6
Uttar Pradesh,Bareilly,31.0,57.6,14.2,19.3,11.4
Uttar Pradesh,Bareilly,26.4,67.4,16.6,19.0,8.5
Uttar Pradesh,Bareilly,20.1,70.7,16.3,18.5,2.9
Uttar Pradesh,Bareilly,18.2,84.8,17.3,17.1,5.1
Uttar Pradesh,Bareilly,19.7,79.7,11.8,12.0,8.4
Uttar Pradesh,Bareilly,27.2,85.8,6.3,24.6,7.8
Uttar Pradesh,Bareilly,18.7,53.5,6.9,16.9,6.3
Uttar Pradesh,Bareilly,21.5,84.8,12.3,13.8,6.0
Uttar Pradesh,Bareilly,23.7,62.5,12.2,24.6,8.5
Uttar Pradesh,Bareilly,19.3,60.2,18.4,17.2,11.1
Uttar Pradesh,Bareilly,30.1,69.1,8.8,20.2,9.5
Uttar Pradesh,Bareilly,20.1,56.8,10.8,21.6,8.2
Uttar Pradesh,Bareilly,22.4,65.3,12.1,18.2,7.7
Uttar Pradesh,Bareilly,23.3,67.6,10.0,25.0,7.9
Uttar Pradesh,Bareilly,25.6,62.6,12.2,16.9,9.6
Uttar Pradesh,Bareilly,16.6,59.9,12.7,15.3,9.6
Uttar Pradesh,Bareilly,15.0,67.6,11.2,21.2,6.3
Uttar Pradesh,Bareilly,23.3,61.4,9.5,19.1,7.3
Uttar Pradesh,Bareilly,20.6,66.1,16.6,21.2,7.9
Uttar Pradesh,Bareilly,27.4,56.4,18.7,13.3,9.3
Uttar Pradesh,Bareilly,13.6,69.4,10.6,26.1,8.7
Uttar Pradesh,Bareilly,20.6,75.3,13.3,22.8,7.2
Uttar Pradesh,Bareilly,18.5,48.3,11.5,20.5,6.0
Uttar Pradesh,Bareilly,21.6,81.1,12.8,17.0,8.9
Uttar Pradesh,Bareilly,23.1,71.9,11.2,15.0,7.9
Uttar Pradesh,Bareilly,23.8,62.8,13.0,23.7,6.0
Uttar Pradesh,Bareilly,24.1,69.0,15.4,24.3,7.6
Uttar Pradesh,Bareilly,22.0,67.8,9.3,21.6,7.6
Uttar Pradesh,Bareilly,18.2,50.3,14.2,18.6,8.5
Uttar Pradesh,Bareilly,15.2,70.7,12.4,19.2,9.9
Uttar Pradesh,Bareilly,22.8,52.7,11.3,13.5,9.6
Uttar Pradesh,Bareilly,23.2,68.4,8.3,20.7,9.1
Uttar Pradesh,Bareilly,25.0,75.5,16.8,26.1,7.7
Uttar Pradesh,Bareilly,24.9,87.1,9.5,21.9,6.0
Uttar Pradesh,Bareilly,20.1,83.4,10.0,24.4,6.6
Uttar Pradesh,Bareilly,27.5,84.6,9.8,22.6,9.2
Uttar Pradesh,Bareilly,19.8,75.7,8.9,28.8,6.4
Uttar Pradesh,Bareilly,20.6,68.7,12.7,21.8,8.1
Uttar Pradesh,Bareilly,16.5,57.5,17.6,24.6,5.5
Uttar Pradesh,Bareilly,24.0,78.1,18.7,18.1,9.0
Uttar Pradesh,Bareilly,25.6,63.1,11.5,17.0,8.0
Uttar Pradesh,Bareilly,14.3,67.8,11.4,11.8,8.0
Uttar Pradesh,Bareilly,25.4,55.5,12.5,14.5,7.7
Uttar Pradesh,Bareilly,27.8,64.9,11.6,28.5,6.4
Uttar Pradesh,Bareilly,17.3,69.9,19.7,21.0,6.5
Uttar Pradesh,Bareilly,25.0,77.5,14.3,23.1,8.9
Uttar Pradesh,Bareilly,21.4,68.7,15.0,10.2,3.6
Uttar Pradesh,Bareilly,19.0,66.6,14.6,18.1,9.3
Uttar Pradesh,Bareilly,22.7,62.2,16.3,21.1,5.6
Uttar Pradesh,Bareilly,25.8,77.6,8.7,20.4,8.4
Uttar Pradesh,Bareilly,13.7,80.6,10.4,16.5,7.1
Uttar Pradesh,Bareilly,25.5,80.0,17.5,16.4,8.1
Uttar Pradesh,Bareilly,25.4,74.8,9.6,21.0,8.0
Uttar Pradesh,Bareilly,18.9,74.8,13.1,14.6,8.5
Uttar Pradesh,Bareilly,22.6,51.1,11.6,20.5,6.4
Uttar Pradesh,Bareilly,23.6,67.1,15.6,21.1,10.4
Uttar Pradesh,Bareilly,14.8,73.2,12.6,21.7,9.5
Uttar Pradesh,Bareilly,14.8,76.1,13.5,16.4,9.3
