Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Soil_pH,Rainfall,Crop,State,District,Latitude,Longitude,Altitude,Soil_Type,Organic_Carbon,Electrical_Conductivity,Groundwater_Level,Soil_Moisture,Agro_Climatic_Zone,Water_Availability,Irrigation_Type,Season,Month,Wind_Speed,Solar_Radiation,Sunshine_Hours,NPK_Total,NPK_Ratio_N,NPK_Ratio_P,NPK_Ratio_K,Fertility_Index,Crop_Suitability_Score,Rainfall_Category,Temperature_Category
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,banana,Andhra Pradesh,Guntur,15.308775,79.942227,16.7,Loamy,0.77,0.45,6.58,32.4,East Coast Plains and Hills Region,Medium,Drip,Perennial,July,11.04,20.15,7.32,234,0.4957,0.3034,0.2009,60.56,58.19,Medium,Warm
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana,Andhra Pradesh,Chittoor,16.065998,80.308863,287.2,Alluvial,0.402,0.251,13.09,34.81,East Coast Plains and Hills Region,Medium,Drip,Perennial,March,9.6,21.72,6.51,245,0.4776,0.3224,0.2,56.22,65.59,High,Moderate
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana,Gujarat,Rajkot,23.13258,71.889765,171.2,Alluvial,0.518,0.311,21.75,34.39,Gujarat Plains and Hills Region,Medium,Drip,Perennial,March,11.22,19.86,8.2,246,0.4837,0.2927,0.2236,57.7,55.85,High,Moderate
99,73,53,26.29039046,81.06003778,5.871702211,118.6730366,banana,Maharashtra,Pune,20.686185,75.788934,722.0,Alluvial,0.569,0.393,13.18,32.73,Western Plateau and Hills Region,Medium,Drip,Perennial,June,11.43,20.25,8.02,225,0.44,0.3244,0.2356,53.28,69.6,High,Moderate
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,banana,Andhra Pradesh,Chittoor,16.023342,80.159712,279.2,Alluvial,0.557,0.175,9.32,31.63,East Coast Plains and Hills Region,Medium,Drip,Perennial,March,7.88,20.13,5.8,227,0.4009,0.37,0.2291,55.82,63.44,High,Warm
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,banana,Tamil Nadu,Coimbatore,11.119288,79.066026,438.4,Alluvial,0.793,0.268,10.62,28.66,East Coast Plains and Hills Region,Medium,Drip,Perennial,February,4.82,21.5,6.32,217,0.3687,0.4147,0.2166,56.86,66.1,Medium,Moderate
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,banana,Gujarat,Rajkot,22.512224,71.643645,239.4,Loamy,0.774,0.379,17.64,29.73,Gujarat Plains and Hills Region,Medium,Drip,Perennial,February,12.29,19.26,6.93,219,0.4612,0.3196,0.2192,56.01,60.99,High,Moderate
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,banana,Tamil Nadu,Coimbatore,10.576084,78.318904,153.9,Loamy,0.719,0.188,13.27,23.89,East Coast Plains and Hills Region,High,Drip,Perennial,July,7.85,19.87,6.41,250,0.432,0.356,0.212,59.95,70.63,High,Warm
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana,Andhra Pradesh,Guntur,16.442293,80.46085,7.5,Alluvial,0.424,0.543,14.15,23.9,East Coast Plains and Hills Region,High,Drip,Perennial,July,4.9,21.28,7.15,232,0.431,0.3448,0.2241,53.41,81.13,Medium,Warm
109,91,53,29.66727337,83.51014178,6.010095853,110.2511102,banana,Andhra Pradesh,Krishna,16.175462,79.879398,430.6,Loamy,0.905,0.523,6.93,35.15,East Coast Plains and Hills Region,High,Drip,Perennial,March,11.87,21.76,6.98,253,0.4308,0.3597,0.2095,63.47,63.98,Medium,Warm
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana,Tamil Nadu,Coimbatore,10.905876,78.474512,226.9,Alluvial,0.594,0.338,5.61,33.13,East Coast Plains and Hills Region,Medium,Drip,Perennial,March,8.77,19.26,6.32,206,0.3981,0.3786,0.2233,50.2,55.86,Medium,Moderate
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana,Andhra Pradesh,Guntur,14.711355,80.15263,310.0,Loamy,0.508,0.46,13.76,31.63,East Coast Plains and Hills Region,Low,Drip,Perennial,February,8.02,17.69,7.67,231,0.4589,0.303,0.2381,52.79,58.96,High,Moderate
90,86,52,25.85036988,81.95580471,5.793260262,119.0856171,banana,Gujarat,Junagadh,22.353298,71.874407,279.5,Alluvial,0.419,0.472,22.97,20.16,Gujarat Plains and Hills Region,High,Drip,Perennial,March,13.76,22.46,7.91,228,0.3947,0.3772,0.2281,51.5,65.62,High,Moderate
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,banana,Andhra Pradesh,Chittoor,15.50761,79.546436,372.3,Alluvial,0.865,0.342,13.16,23.41,East Coast Plains and Hills Region,Medium,Drip,Perennial,June,9.84,19.63,6.82,228,0.364,0.4167,0.2193,56.51,60.77,Medium,Moderate
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,banana,Tamil Nadu,Salem,11.160896,78.470073,335.7,Alluvial,0.795,0.332,9.9,26.06,East Coast Plains and Hills Region,Low,Drip,Perennial,July,12.38,18.37,7.9,257,0.463,0.3502,0.1868,62.97,65.28,High,Warm
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,banana,Tamil Nadu,Salem,9.295644,78.891259,248.0,Loamy,1.024,0.208,5.69,22.93,East Coast Plains and Hills Region,Medium,Drip,Perennial,February,14.5,21.77,6.28,224,0.4777,0.3214,0.2009,59.59,62.91,Medium,Warm
116,81,55,26.42313317,83.6995044,5.915546415,95.12322062,banana,Gujarat,Rajkot,22.433949,71.166625,125.2,Loamy,0.561,0.536,12.97,32.83,Gujarat Plains and Hills Region,High,Drip,Perennial,June,10.82,18.82,6.79,252,0.4603,0.3214,0.2183,58.03,64.51,Medium,Moderate
101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,banana,Tamil Nadu,Coimbatore,12.205622,79.276782,334.6,Alluvial,0.891,0.411,9.29,28.79,East Coast Plains and Hills Region,Low,Drip,Perennial,July,13.31,21.81,8.21,226,0.4469,0.3319,0.2212,59.71,78.2,Medium,Moderate
93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,banana,Maharashtra,Nagpur,19.13722,76.357092,562.1,Loamy,1.1,0.2,17.02,26.53,Western Plateau and Hills Region,High,Drip,Perennial,March,11.22,20.59,7.51,224,0.4152,0.3616,0.2232,61.3,81.68,Medium,Warm
95,75,45,28.98333432,82.95958244,5.829898502,109.022564,banana,Andhra Pradesh,Chittoor,15.969103,79.39927,247.0,Alluvial,0.855,0.23,6.04,28.41,East Coast Plains and Hills Region,High,Drip,Perennial,February,5.24,21.91,5.97,215,0.4419,0.3488,0.2093,55.84,65.31,Medium,Warm
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,banana,Tamil Nadu,Thanjavur,11.283204,78.684073,297.7,Alluvial,0.558,0.225,8.44,22.64,East Coast Plains and Hills Region,Medium,Drip,Perennial,February,11.24,21.23,6.71,233,0.4592,0.3047,0.2361,55.35,56.68,High,Warm
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana,Andhra Pradesh,Chittoor,15.80251,80.553384,309.2,Alluvial,0.746,0.595,10.32,21.57,East Coast Plains and Hills Region,High,Drip,Perennial,June,12.15,21.28,6.06,224,0.3705,0.4196,0.2098,58.6,61.15,High,Warm
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana,Tamil Nadu,Coimbatore,10.702148,79.487446,273.9,Loamy,0.877,0.332,6.37,23.11,East Coast Plains and Hills Region,Medium,Drip,Perennial,June,8.03,20.34,7.1,229,0.4454,0.3188,0.2358,57.46,63.86,High,Moderate
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana,Tamil Nadu,Madurai,11.963685,78.948597,292.3,Loamy,0.54,0.214,14.31,31.71,East Coast Plains and Hills Region,High,Drip,Perennial,July,5.74,19.36,5.89,210,0.4095,0.3762,0.2143,50.55,67.37,Medium,Warm
117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,banana,Gujarat,Junagadh,22.613581,71.423385,215.4,Loamy,0.837,0.21,13.03,33.72,Gujarat Plains and Hills Region,Medium,Drip,Perennial,July,9.59,22.71,7.12,256,0.457,0.3359,0.207,61.74,57.29,High,Moderate
111,79,53,28.31193338,75.77363772,6.165001278,119.695765,banana,Andhra Pradesh,Anantapur,16.138805,79.808102,128.7,Loamy,0.699,0.537,11.54,30.28,East Coast Plains and Hills Region,High,Drip,Perennial,June,11.7,19.88,7.08,243,0.4568,0.3251,0.2181,59.55,61.55,High,Warm
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,banana,Tamil Nadu,Thanjavur,10.826284,78.3826,359.6,Loamy,1.072,0.379,11.35,22.09,East Coast Plains and Hills Region,Low,Drip,Perennial,February,8.26,20.59,5.91,219,0.4338,0.3379,0.2283,59.88,79.27,Medium,Moderate
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana,Maharashtra,Pune,19.158935,75.261573,450.0,Alluvial,0.553,0.534,10.8,23.33,Western Plateau and Hills Region,High,Drip,Perennial,March,12.32,18.8,7.44,221,0.4118,0.3394,0.2489,53.68,64.52,Medium,Warm
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana,Karnataka,Belagavi,15.157373,77.211224,335.6,Alluvial,0.844,0.469,6.08,25.23,Southern Plateau and Hills Region,Low,Drip,Perennial,February,6.17,17.63,6.56,222,0.4189,0.3739,0.2072,56.58,66.07,Medium,Warm
92,85,51,29.22118628,81.08183635,5.740764682,108.8616474,banana,Karnataka,Chikkamagaluru,14.915579,75.762125,719.0,Alluvial,0.605,0.169,9.42,20.21,Southern Plateau and Hills Region,High,Drip,Perennial,June,11.43,19.16,7.52,228,0.4035,0.3728,0.2237,53.89,73.51,Medium,Warm
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana,Gujarat,Junagadh,23.300024,71.087935,59.0,Alluvial,0.588,0.115,13.54,30.39,Gujarat Plains and Hills Region,Low,Drip,Perennial,March,11.67,18.92,7.9,238,0.437,0.3361,0.2269,55.81,79.06,Medium,Warm
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,Gujarat,Rajkot,22.711234,70.875629,160.4,Alluvial,0.857,0.188,8.28,23.72,Gujarat Plains and Hills Region,Medium,Drip,Perennial,July,12.83,21.98,7.26,226,0.4558,0.3186,0.2257,58.54,76.95,Medium,Moderate
92,75,45,29.01207743,77.95192527,5.674403359,90.43495443,banana,Maharashtra,Pune,19.460518,75.718707,478.7,Alluvial,0.818,0.569,13.81,25.27,Western Plateau and Hills Region,Medium,Drip,Perennial,June,10.98,18.98,7.43,212,0.434,0.3538,0.2123,54.12,57.28,Medium,Warm
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana,Andhra Pradesh,Anantapur,16.294683,80.10244,486.9,Loamy,0.953,0.254,9.95,31.23,East Coast Plains and Hills Region,High,Drip,Perennial,July,9.65,18.9,6.32,227,0.4097,0.3744,0.2159,58.42,70.99,High,Warm
120,87,52,28.0764455,76.05522115,5.905494703,118.9923573,banana,Gujarat,Ahmedabad,22.863015,71.666775,6.5,Alluvial,0.883,0.508,10.89,25.02,Gujarat Plains and Hills Region,Medium,Drip,Perennial,June,14.6,21.28,8.82,259,0.4633,0.3359,0.2008,63.86,61.32,High,Warm
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,Maharashtra,Kolhapur,19.540309,75.689291,626.4,Loamy,0.804,0.461,12.5,22.11,Western Plateau and Hills Region,Medium,Drip,Perennial,February,11.95,18.94,7.38,226,0.4779,0.3186,0.2035,58.26,55.19,Medium,Moderate
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,Tamil Nadu,Thanjavur,11.06626,78.914356,319.6,Loamy,0.758,0.5,13.43,36.82,East Coast Plains and Hills Region,Medium,Drip,Perennial,February,7.76,18.07,7.08,247,0.4251,0.3563,0.2186,60.36,64.57,High,Moderate
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana,Tamil Nadu,Salem,10.756442,79.35297,356.3,Loamy,1.098,0.517,14.06,26.28,East Coast Plains and Hills Region,Medium,Drip,Perennial,February,10.35,20.12,6.71,227,0.4317,0.348,0.2203,63.56,62.36,Medium,Moderate
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,banana,Karnataka,Belagavi,14.209024,75.339788,729.8,Alluvial,0.433,0.362,15.21,27.68,Southern Plateau and Hills Region,Low,Drip,Perennial,June,8.38,19.79,6.24,254,0.437,0.3465,0.2165,54.84,56.41,Medium,Warm
97,74,45,26.47522633,78.51833782,5.677719902,113.1161095,banana,Gujarat,Junagadh,23.084635,71.592757,151.1,Loamy,0.9,0.523,24.91,35.94,Gujarat Plains and Hills Region,Low,Drip,Perennial,July,13.1,18.91,8.5,216,0.4491,0.3426,0.2083,55.97,64.46,High,Moderate
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana,Gujarat,Surat,21.915162,71.843826,163.6,Loamy,0.808,0.512,12.23,22.19,Gujarat Plains and Hills Region,Medium,Drip,Perennial,July,13.54,21.62,8.38,225,0.4222,0.3644,0.2133,56.27,73.12,Medium,Warm
89,91,55,25.08347445,80.261731,6.275572298,94.32961456,banana,Gujarat,Rajkot,22.877431,71.773056,220.6,Loamy,0.739,0.406,8.34,23.56,Gujarat Plains and Hills Region,High,Drip,Perennial,March,11.55,20.25,8.29,235,0.3787,0.3872,0.234,58.99,58.71,Medium,Moderate
89,85,55,26.6719835,76.48541655,6.275384607,91.73358569,banana,Andhra Pradesh,Krishna,16.204226,79.76187,200.4,Loamy,0.695,0.287,8.9,29.22,East Coast Plains and Hills Region,High,Drip,Perennial,February,9.62,19.34,7.27,229,0.3886,0.3712,0.2402,57.32,59.85,Medium,Moderate
118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,banana,Tamil Nadu,Coimbatore,11.825996,79.499144,65.5,Loamy,0.923,0.52,14.3,34.14,East Coast Plains and Hills Region,Medium,Drip,Perennial,February,7.9,20.32,6.57,257,0.4591,0.3424,0.1984,65.42,67.3,Medium,Moderate
101,92,45,28.22776705,80.6430384,5.758054257,98.00403016,banana,Tamil Nadu,Coimbatore,10.947508,79.093446,305.0,Alluvial,0.522,0.584,12.48,32.9,East Coast Plains and Hills Region,Low,Drip,Perennial,July,13.03,20.39,6.64,238,0.4244,0.3866,0.1891,55.09,69.48,Medium,Warm
99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,banana,Maharashtra,Nashik,19.26799,75.536343,469.3,Loamy,0.853,0.199,16.68,37.08,Western Plateau and Hills Region,Medium,Drip,Perennial,July,13.88,19.92,7.3,238,0.416,0.3866,0.1975,61.92,68.79,Medium,Warm
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana,Gujarat,Surat,22.352716,71.621322,194.8,Alluvial,0.55,0.173,12.74,22.24,Gujarat Plains and Hills Region,High,Drip,Perennial,March,13.85,22.36,8.75,205,0.4,0.3756,0.2244,50.13,62.93,Medium,Warm
90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,banana,Andhra Pradesh,Guntur,15.792863,79.406742,81.2,Loamy,1.009,0.218,14.44,30.34,East Coast Plains and Hills Region,Medium,Drip,Perennial,March,7.42,21.55,6.23,231,0.3896,0.3723,0.2381,59.21,62.09,Medium,Warm
95,88,52,28.00316034,78.90085998,6.235461772,94.68180316,banana,Gujarat,Surat,21.241952,71.778308,107.5,Loamy,0.832,0.324,14.94,27.69,Gujarat Plains and Hills Region,Medium,Drip,Perennial,June,11.75,21.93,8.1,235,0.4043,0.3745,0.2213,60.32,71.12,Medium,Warm
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,Gujarat,Junagadh,21.435915,71.478658,1.7,Alluvial,0.612,0.38,17.31,25.11,Gujarat Plains and Hills Region,Low,Drip,Perennial,February,9.57,22.92,8.07,223,0.4664,0.3274,0.2063,55.85,62.24,Medium,Warm
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana,Karnataka,Hassan,15.004776,74.881537,607.5,Loamy,0.849,0.263,12.14,22.71,Southern Plateau and Hills Region,Medium,Drip,Perennial,March,3.21,19.1,6.92,227,0.4493,0.3216,0.2291,59.65,63.95,Medium,Warm
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,Tamil Nadu,Madurai,11.074742,78.512837,331.7,Alluvial,0.637,0.192,8.07,30.38,East Coast Plains and Hills Region,High,Drip,Perennial,June,8.0,19.78,7.37,226,0.4425,0.3274,0.2301,54.31,70.83,Medium,Moderate
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana,Gujarat,Rajkot,21.990941,71.706446,34.6,Alluvial,0.546,0.253,9.17,20.66,Gujarat Plains and Hills Region,High,Drip,Perennial,February,14.82,22.5,8.35,231,0.4069,0.3853,0.2078,53.48,63.79,High,Warm
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,Gujarat,Junagadh,22.765612,71.136928,291.9,Alluvial,0.795,0.57,21.44,32.45,Gujarat Plains and Hills Region,High,Drip,Perennial,July,10.31,19.88,8.45,215,0.4605,0.3256,0.214,54.5,66.36,Medium,Moderate
112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,banana,Gujarat,Junagadh,22.5569,71.684853,276.7,Loamy,0.786,0.396,22.03,31.34,Gujarat Plains and Hills Region,Medium,Drip,Perennial,February,12.31,20.54,8.35,247,0.4534,0.3522,0.1943,62.0,70.75,Medium,Warm
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,Karnataka,Chikkamagaluru,14.449717,75.877946,822.2,Alluvial,0.512,0.534,7.58,34.43,Southern Plateau and Hills Region,Medium,Drip,Perennial,February,4.53,20.03,5.7,244,0.4795,0.3361,0.1844,55.4,63.8,Medium,Moderate
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana,Maharashtra,Nagpur,19.48954,75.466117,560.4,Loamy,0.958,0.512,15.99,28.08,Western Plateau and Hills Region,High,Drip,Perennial,March,5.47,21.77,7.51,233,0.412,0.3691,0.2189,61.86,62.82,Medium,Warm
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,Karnataka,Chikkamagaluru,14.132807,75.841817,703.5,Alluvial,0.748,0.151,16.94,29.11,Southern Plateau and Hills Region,High,Drip,Perennial,June,12.07,16.81,6.9,243,0.465,0.3498,0.1852,60.29,67.84,Medium,Warm
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,Maharashtra,Nagpur,19.476143,75.743721,619.7,Loamy,0.749,0.346,8.39,36.55,Western Plateau and Hills Region,Low,Drip,Perennial,June,9.49,18.74,6.89,244,0.4303,0.3811,0.1885,59.19,62.84,Medium,Moderate
85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,banana,Gujarat,Ahmedabad,22.592183,71.834209,97.5,Alluvial,0.826,0.225,11.62,34.35,Gujarat Plains and Hills Region,Medium,Drip,Perennial,July,12.95,21.63,7.29,225,0.3778,0.3956,0.2267,58.19,63.06,Medium,Warm
108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,banana,Gujarat,Ahmedabad,23.475472,71.165159,77.7,Alluvial,0.702,0.397,21.57,26.2,Gujarat Plains and Hills Region,Medium,Drip,Perennial,March,14.68,20.27,8.31,249,0.4337,0.3775,0.1888,62.1,58.0,Medium,Warm
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,Karnataka,Belagavi,15.068437,75.674352,517.6,Loamy,1.011,0.372,6.66,29.68,Southern Plateau and Hills Region,Medium,Drip,Perennial,February,7.05,17.98,6.96,225,0.4089,0.36,0.2311,59.48,76.79,Medium,Warm
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,Gujarat,Surat,21.865455,71.525916,130.9,Loamy,0.696,0.319,14.14,34.25,Gujarat Plains and Hills Region,Low,Drip,Perennial,June,9.14,21.29,7.82,235,0.4681,0.3021,0.2298,56.08,60.26,Medium,Warm
82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,banana,Maharashtra,Pune,19.604892,75.720644,387.9,Loamy,0.916,0.433,14.13,35.57,Western Plateau and Hills Region,Medium,Drip,Perennial,June,11.93,18.93,7.97,212,0.3868,0.3538,0.2594,57.32,60.09,Medium,Warm
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,banana,Tamil Nadu,Madurai,11.601891,78.391653,135.0,Loamy,1.036,0.19,13.29,23.57,East Coast Plains and Hills Region,Low,Drip,Perennial,March,8.71,21.05,6.88,251,0.4661,0.3227,0.2112,62.71,59.69,Medium,Warm
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango,Uttar Pradesh,Lucknow,26.685947,80.173048,296.9,Laterite,0.366,0.334,10.96,22.12,Upper Gangetic Plains Region,High,Drip,Perennial,December,9.45,16.25,7.85,69,0.029,0.5797,0.3913,25.06,59.67,Medium,Warm
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango,Karnataka,Belagavi,15.243942,76.110688,311.8,Laterite,0.239,0.209,13.61,13.36,Southern Plateau and Hills Region,High,Drip,Perennial,February,10.4,20.04,6.12,94,0.4149,0.2553,0.3298,22.24,60.2,Medium,Hot
21,26,27,27.00315545,47.67525434,5.699586972,95.85118326,mango,Bihar,Bhagalpur,25.408967,85.313171,50.0,Laterite,0.221,0.343,7.29,17.18,Middle Gangetic Plains Region,Low,Rainfed,Perennial,February,9.82,15.29,5.72,74,0.2838,0.3514,0.3649,22.86,74.64,Medium,Warm
25,22,25,33.56150184,45.53556603,5.977413803,95.70525913,mango,Karnataka,Chikkamagaluru,15.263349,76.197587,335.5,Laterite,0.226,0.143,13.87,22.85,Southern Plateau and Hills Region,High,Drip,Perennial,December,4.72,20.22,6.82,72,0.3472,0.3056,0.3472,23.94,65.95,Medium,Hot
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango,Andhra Pradesh,Chittoor,14.976831,79.705491,28.0,Laterite,0.242,0.219,12.01,17.25,East Coast Plains and Hills Region,Low,Drip,Perennial,December,7.02,20.5,7.98,53,0.0,0.3962,0.6038,22.19,56.25,Medium,Hot
20,19,35,34.17719782,50.62161586,6.113935087,98.00687989,mango,Gujarat,Rajkot,22.486283,71.188199,207.0,Alluvial,0.577,0.131,15.19,26.23,Gujarat Plains and Hills Region,Low,Rainfed,Perennial,February,14.9,19.88,7.84,74,0.2703,0.2568,0.473,28.9,67.59,Medium,Hot
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango,Andhra Pradesh,Guntur,15.672259,80.417997,318.1,Laterite,0.534,0.143,14.66,15.83,East Coast Plains and Hills Region,Low,Rainfed,Perennial,February,5.96,18.93,6.98,74,0.2568,0.2838,0.4595,23.85,66.79,Medium,Warm
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango,Bihar,Bhagalpur,25.078271,85.502522,77.6,Laterite,0.417,0.051,7.17,24.33,Middle Gangetic Plains Region,Medium,Drip,Perennial,December,6.11,16.37,5.12,66,0.2727,0.2576,0.4697,23.65,73.63,Medium,Warm
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango,Karnataka,Chikkamagaluru,15.283585,76.161542,511.1,Laterite,0.579,0.349,14.9,13.65,Southern Plateau and Hills Region,Low,Rainfed,Perennial,January,4.61,19.23,7.11,80,0.1375,0.45,0.4125,29.56,65.44,Medium,Hot
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango,Uttar Pradesh,Kanpur,26.716083,80.681883,213.0,Alluvial,0.494,0.375,8.79,21.59,Upper Gangetic Plains Region,High,Drip,Perennial,January,8.43,16.23,7.51,88,0.3409,0.3182,0.3409,26.07,74.88,Medium,Warm
18,19,27,27.75518664,52.34605806,4.772385986,94.11213345,mango,Karnataka,Belagavi,14.033705,75.841938,577.3,Laterite,0.415,0.122,10.42,23.5,Southern Plateau and Hills Region,Low,Rainfed,Perennial,December,11.7,19.53,7.94,64,0.2812,0.2969,0.4219,19.67,65.78,Medium,Warm
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,Uttar Pradesh,Varanasi,28.299003,82.166934,115.8,Laterite,0.451,0.342,8.41,12.81,Upper Gangetic Plains Region,Low,Drip,Perennial,February,6.8,17.25,6.44,73,0.3151,0.3151,0.3699,23.47,69.21,Medium,Hot
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,Gujarat,Rajkot,22.652218,71.236747,107.0,Alluvial,0.467,0.392,23.92,20.53,Gujarat Plains and Hills Region,High,Rainfed,Perennial,December,9.85,21.53,8.25,101,0.3663,0.297,0.3366,32.68,54.25,Medium,Warm
11,27,30,27.69637763,48.5622488,6.39474303,89.85646496,mango,Bihar,Gaya,26.056829,85.312661,46.2,Laterite,0.274,0.246,8.5,17.38,Middle Gangetic Plains Region,Low,Drip,Perennial,February,9.95,17.67,5.52,68,0.1618,0.3971,0.4412,25.31,69.81,Medium,Warm
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango,Andhra Pradesh,Anantapur,16.108184,79.97762,491.7,Alluvial,0.772,0.245,13.46,23.67,East Coast Plains and Hills Region,Low,Rainfed,Perennial,December,10.78,18.81,7.65,62,0.1935,0.3065,0.5,27.34,67.02,Medium,Warm
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,Karnataka,Hassan,14.319492,75.449189,400.1,Alluvial,0.635,0.247,6.33,27.17,Southern Plateau and Hills Region,High,Drip,Perennial,February,10.7,20.1,7.89,64,0.0469,0.4375,0.5156,26.49,78.58,Medium,Warm
